Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours
PAENG,2022,3,AURORA,SAN LUIS,380.0,1120.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50050.0,['FOR VERIFICATION'],['FOR VERIFICATION'],BALER,AURORA,30.79493233247716,,,,,124.7
PEPITO,2020,3,AURORA,BALER,18.0,86.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,['NOT SPECIFIED'],['NOT SPECIFIED'],BALER,AURORA,3.066878411371188,,,,,80.0
PEPITO,2020,3,AURORA,CASIGURAN,114.0,452.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3882.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CASIGURAN,AURORA,16.806336008554347,,,,,80.0
PEPITO,2020,3,AURORA,DILASAG,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CASIGURAN,AURORA,16.72996457986897,,,,,80.0
PEPITO,2020,3,AURORA,DINALUNGAN,91.0,253.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CASIGURAN,AURORA,30.662989915705825,,,,,80.0
PEPITO,2020,3,AURORA,DINGALAN,67.0,293.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,43.11880635937646,,,,,80.0
PEPITO,2020,3,AURORA,MARIA AURORA,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,BALER,AURORA,16.69404234603969,,,,,80.0
PEPITO,2020,3,AURORA,SAN LUIS,10.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,['NOT SPECIFIED'],['NOT SPECIFIED'],BALER,AURORA,30.79493233247716,,,,,80.0
QUINTA,2020,3,AURORA,DINGALAN,51.0,182.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,43.11880635937646,,,,,71.0
QUINTA,2020,3,AURORA,DIPACULAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,['NOT SPECIFIED'],['NOT SPECIFIED'],BALER,AURORA,14.066624160014724,,,,,71.0
QUINTA,2020,3,AURORA,SAN LUIS,10.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,['NOT SPECIFIED'],['NOT SPECIFIED'],BALER,AURORA,30.79493233247716,,,,,71.0
ROLLY,2020,3,AURORA,BALER,235.0,1000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29282.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],BALER,AURORA,3.066878411371188,,,,,122.0
ROLLY,2020,3,AURORA,CASIGURAN,205.0,605.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CASIGURAN,AURORA,16.806336008554347,,,,,122.0
ROLLY,2020,3,AURORA,DILASAG,168.0,547.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25840.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CASIGURAN,AURORA,16.72996457986897,,,,,122.0
ROLLY,2020,3,AURORA,DINALUNGAN,476.0,2003.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53850.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CASIGURAN,AURORA,30.662989915705825,,,,,122.0
ROLLY,2020,3,AURORA,DINGALAN,2053.0,7006.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346500.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,43.11880635937646,,,,,122.0
ROLLY,2020,3,AURORA,DIPACULAO,371.0,1098.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36994.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],BALER,AURORA,14.066624160014724,,,,,122.0
ROLLY,2020,3,AURORA,MARIA AURORA,167.0,615.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99528.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],BALER,AURORA,16.69404234603969,,,,,122.0
ROLLY,2020,3,AURORA,SAN LUIS,237.0,728.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105412.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],BALER,AURORA,30.79493233247716,,,,,122.0
DANTE,2021,3,BATAAN,MARIVELES,20.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],SUBIC BAY,ZAMBALES,51.464297072083845,,,,,154.0
DANTE,2021,3,BATAAN,ORANI,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,22.25956821026358,,,,,154.0
DANTE,2021,3,BATAAN,ORION,11.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],SUBIC BAY,ZAMBALES,36.90988800960869,,,,,154.0
DODONG,2023,3,BATAAN,BAGAC,11.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,28.670625818597475,,,,,47.0
DODONG,2023,3,BATAAN,MORONG,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,1.186245184411392,,,,,47.0
DODONG,2023,3,BATAAN,ORION,4.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,36.90988800960869,,,,,47.0
DODONG,2023,3,BATAAN,PILAR,56.0,249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,32.39680565483295,,,,,47.0
FABIAN,2021,3,BATAAN,BAGAC,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,28.670625818597475,,,,,188.0
FABIAN,2021,3,BATAAN,LIMAY,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,41.653043230055935,,,,,188.0
FABIAN,2021,3,BATAAN,MARIVELES,110.0,439.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,51.464297072083845,,,,,188.0
FABIAN,2021,3,BATAAN,ORION,14.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4932.0,,,SUBIC BAY,ZAMBALES,36.90988800960869,,,,,188.0
FABIAN,2021,3,BATAAN,PILAR,12.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,32.39680565483295,,,,,188.0
FABIAN,2021,3,BATAAN,SAMAL,11.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,,,SUBIC BAY,ZAMBALES,23.203238111544856,,,,,188.0
FLORITA,2022,3,BATAAN,HERMOSA,5.0,23.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.08926421047758,,,,,74.0
KARDING,2022,3,BATAAN,BAGAC,16.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,28.670625818597475,,,,,114.0
KARDING,2022,3,BATAAN,BALANGA CITY,123.0,471.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70364.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,27.7167857735752,,,,,114.0
KARDING,2022,3,BATAAN,ABUCAY,67.0,308.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244720.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,24.50220108688755,,,,,114.0
KARDING,2022,3,BATAAN,DINALUPIHAN,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.234268479434867,,,,,114.0
KARDING,2022,3,BATAAN,HERMOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.08926421047758,,,,,114.0
KARDING,2022,3,BATAAN,LIMAY,51.0,248.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,41.653043230055935,,,,,114.0
KARDING,2022,3,BATAAN,MARIVELES,285.0,953.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85500.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,51.464297072083845,,,,,114.0
KARDING,2022,3,BATAAN,MORONG,58.0,247.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46400.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,1.186245184411392,,,,,114.0
KARDING,2022,3,BATAAN,ORANI,61.0,304.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,22.25956821026358,,,,,114.0
KARDING,2022,3,BATAAN,ORION,233.0,922.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58250.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,36.90988800960869,,,,,114.0
KARDING,2022,3,BATAAN,PILAR,78.0,267.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,32.39680565483295,,,,,114.0
KARDING,2022,3,BATAAN,SAMAL,158.0,658.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,23.203238111544856,,,,,114.0
KIKO,2021,3,BATAAN,DINALUPIHAN,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.234268479434867,,,,,116.0
MARING,2021,3,BATAAN,BAGAC,37.0,125.0,1.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,16650.0,['NOT SPECIFIED'],['NOT SPECIFIED'],SUBIC BAY,ZAMBALES,28.670625818597475,,,,,118.0
PAENG,2022,3,BATAAN,BAGAC,643.0,3215.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,28.670625818597475,,,,,124.7
PAENG,2022,3,BATAAN,BALANGA CITY,1363.0,6726.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969600.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,27.7167857735752,,,,,124.7
PAENG,2022,3,BATAAN,ABUCAY,530.0,2115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,24.50220108688755,,,,,124.7
PAENG,2022,3,BATAAN,DINALUPIHAN,190.0,570.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.234268479434867,,,,,124.7
PAENG,2022,3,BATAAN,HERMOSA,2020.0,6355.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153600.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,19.08926421047758,,,,,124.7
PAENG,2022,3,BATAAN,LIMAY,3070.0,12291.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,41.653043230055935,,,,,124.7
PAENG,2022,3,BATAAN,MARIVELES,3325.0,15642.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,51.464297072083845,,,,,124.7
PAENG,2022,3,BATAAN,MORONG,1000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,1.186245184411392,,,,,124.7
PAENG,2022,3,BATAAN,ORANI,1881.0,5742.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,22.25956821026358,,,,,124.7
PAENG,2022,3,BATAAN,ORION,1544.0,5964.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135800.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,36.90988800960869,,,,,124.7
PAENG,2022,3,BATAAN,PILAR,321.0,1811.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,32.39680565483295,,,,,124.7
PAENG,2022,3,BATAAN,SAMAL,1325.0,6013.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32700.0,['FOR VERIFICATION'],['FOR VERIFICATION'],SUBIC BAY,ZAMBALES,23.203238111544856,,,,,124.7
ROLLY,2020,3,BATAAN,ABUCAY,74.0,273.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,24.50220108688755,,,,,122.0
ROLLY,2020,3,BATAAN,BAGAC,154.0,639.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,28.670625818597475,,,,,122.0
ROLLY,2020,3,BATAAN,BALANGA CITY,290.0,1258.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,27.7167857735752,,,,,122.0
ROLLY,2020,3,BATAAN,DINALUPIHAN,83.0,334.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.234268479434867,,,,,122.0
ROLLY,2020,3,BATAAN,HERMOSA,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,19.08926421047758,,,,,122.0
ROLLY,2020,3,BATAAN,LIMAY,417.0,1588.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,41.653043230055935,,,,,122.0
ROLLY,2020,3,BATAAN,MARIVELES,393.0,1533.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,51.464297072083845,,,,,122.0
ROLLY,2020,3,BATAAN,MORONG,92.0,465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,1.186245184411392,,,,,122.0
ROLLY,2020,3,BATAAN,ORANI,65.0,296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,22.25956821026358,,,,,122.0
ROLLY,2020,3,BATAAN,ORION,1018.0,3682.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,36.90988800960869,,,,,122.0
ROLLY,2020,3,BATAAN,PILAR,204.0,799.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,32.39680565483295,,,,,122.0
ROLLY,2020,3,BATAAN,SAMAL,153.0,672.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,23.203238111544856,,,,,122.0
AMBO,2020,3,BULACAN,BULAKAN,30.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,57.86239058801506,,,,,198.0
AMBO,2020,3,BULACAN,OBANDO,14.0,44.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,65.70438465049132,,,,,198.0
AMBO,2020,3,BULACAN,SAN JOSE DEL MONTE,3.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,69.9122306503983,,,,,198.0
DANTE,2021,3,BULACAN,PAOMBONG,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],CLARK AIRPORT,PAMPANGA,49.39820271664448,,,,,154.0
DODONG,2023,3,BULACAN,BALAGTAS,22.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,55.65160609893588,,,,,47.0
DODONG,2023,3,BULACAN,BOCAUE,591.0,2569.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,60.15374130436896,,,,,47.0
DODONG,2023,3,BULACAN,BULAKAN,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,57.86239058801506,,,,,47.0
DODONG,2023,3,BULACAN,CALUMPIT,19892.0,77179.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,40.31422335472581,,,,,47.0
DODONG,2023,3,BULACAN,GUIGUINTO,53.0,229.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,52.760210379371244,,,,,47.0
DODONG,2023,3,BULACAN,MALOLOS CITY,48.0,194.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,49.60339482851834,,,,,47.0
DODONG,2023,3,BULACAN,MARILAO,2899.0,11590.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,65.40775018674553,,,,,47.0
DODONG,2023,3,BULACAN,MEYCAUAYAN,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,68.6972393605989,,,,,47.0
DODONG,2023,3,BULACAN,PANDI,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,55.81574319121922,,,,,47.0
DODONG,2023,3,BULACAN,PLARIDEL,22.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,48.47918825692449,,,,,47.0
DODONG,2023,3,BULACAN,PULILAN,319.0,620.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,43.93440999162906,,,,,47.0
DODONG,2023,3,BULACAN,SAN JOSE DEL MONTE,14.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,103421.66,"['FAMILY FOOD PACK', 'WITHOUT BREAKDOWN']","['FAMILY FOOD PACK', 'NO BREAKDOWN']",CLARK AIRPORT,PAMPANGA,69.9122306503983,,,,,47.0
DODONG,2023,3,BULACAN,SANTA MARIA,178.0,587.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90300.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CLARK AIRPORT,PAMPANGA,61.46283753177025,,,,,47.0
FABIAN,2021,3,BULACAN,BOCAUE,51.0,200.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,60.15374130436896,,,,,188.0
FABIAN,2021,3,BULACAN,CALUMPIT,16048.0,52360.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,40.31422335472581,,,,,188.0
FABIAN,2021,3,BULACAN,GUIGUINTO,52.0,190.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894500.0,,,CLARK AIRPORT,PAMPANGA,52.760210379371244,,,,,188.0
FABIAN,2021,3,BULACAN,PAOMBONG,6.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,49.39820271664448,,,,,188.0
JOLINA,2021,3,BULACAN,ANGAT,13.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,58.56559760455775,,,,,103.0
JOLINA,2021,3,BULACAN,BALIWAG,773.0,2706.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,45.09305826483854,,,,,103.0
JOLINA,2021,3,BULACAN,BUSTOS,172.0,664.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,51.34871588552341,,,,,103.0
JOLINA,2021,3,BULACAN,MARILAO,1305.0,3915.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,65.40775018674553,,,,,103.0
JOLINA,2021,3,BULACAN,PANDI,21.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],CLARK AIRPORT,PAMPANGA,55.81574319121922,,,,,103.0
KARDING,2022,3,BULACAN,ANGAT,216.0,737.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,58.56559760455775,,,,,114.0
KARDING,2022,3,BULACAN,BALAGTAS,14.0,73.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,55.65160609893588,,,,,114.0
KARDING,2022,3,BULACAN,BALIWAG,1003.0,4270.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040100.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,45.09305826483854,,,,,114.0
KARDING,2022,3,BULACAN,BOCAUE,127.0,458.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,60.15374130436896,,,,,114.0
KARDING,2022,3,BULACAN,BULAKAN,10.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,57.86239058801506,,,,,114.0
KARDING,2022,3,BULACAN,BUSTOS,228.0,920.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,51.34871588552341,,,,,114.0
KARDING,2022,3,BULACAN,CALUMPIT,19695.0,79724.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10150946.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,40.31422335472581,,,,,114.0
KARDING,2022,3,BULACAN,DONA REMEDIOS TRINIDAD,878.0,2727.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141999.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,51.67101694574338,,,,,114.0
KARDING,2022,3,BULACAN,GUIGUINTO,11.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,52.760210379371244,,,,,114.0
KARDING,2022,3,BULACAN,HAGONOY,18.0,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,46.40695950096276,,,,,114.0
KARDING,2022,3,BULACAN,MALOLOS CITY,212.0,660.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,49.60339482851834,,,,,114.0
KARDING,2022,3,BULACAN,MARILAO,32.0,102.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,65.40775018674553,,,,,114.0
KARDING,2022,3,BULACAN,MEYCAUAYAN,30.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,68.6972393605989,,,,,114.0
KARDING,2022,3,BULACAN,NORZAGARAY,286.0,727.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116056.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,70.69575059942211,,,,,114.0
KARDING,2022,3,BULACAN,OBANDO,181.0,688.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,65.70438465049132,,,,,114.0
KARDING,2022,3,BULACAN,PANDI,332.0,995.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497350.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,55.81574319121922,,,,,114.0
KARDING,2022,3,BULACAN,PAOMBONG,99.0,319.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,49.39820271664448,,,,,114.0
KARDING,2022,3,BULACAN,PLARIDEL,200.0,746.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,48.47918825692449,,,,,114.0
KARDING,2022,3,BULACAN,PULILAN,1145.0,3851.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242500.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,43.93440999162906,,,,,114.0
KARDING,2022,3,BULACAN,SAN ILDEFONSO,13598.0,52112.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1058075.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,50.27829651833958,,,,,114.0
KARDING,2022,3,BULACAN,SAN JOSE DEL MONTE,52.0,233.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55466.6,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,69.9122306503983,,,,,114.0
KARDING,2022,3,BULACAN,SAN MIGUEL,52600.0,191170.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8934499.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,36.58720221736596,,,,,114.0
KARDING,2022,3,BULACAN,SAN RAFAEL,1613.0,7720.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547283.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,51.60534582635357,,,,,114.0
KARDING,2022,3,BULACAN,SANTA MARIA,340.0,1280.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142500.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,61.46283753177025,,,,,114.0
KIKO,2021,3,BULACAN,BOCAUE,67.0,249.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,60.15374130436896,,,,,116.0
